EmpID,Gender,Age,MaritalStatus,JobLevel,Experience,Dept,EmpType,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteMode,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction,Workload_Stress,Workload_SleepHours,Stress_SleepHours,Workload_Bin,CommuteDistance_Encoded,Workload_Stress_Ratio,Stress_SleepHours_Ratio,Total_Workload,CommuteDistance_-1.362887592126172,CommuteDistance_-1.2440767861843371,CommuteDistance_-1.1252659802425022,CommuteDistance_-1.0064551743006673,CommuteDistance_-0.8876443683588325,CommuteDistance_-0.7688335624169976,CommuteDistance_-0.6500227564751627,CommuteDistance_-0.5312119505333278,CommuteDistance_-0.41240114459149296,CommuteDistance_-0.2935903386496581,CommuteDistance_-0.1747795327078232,CommuteDistance_-0.05596872676598833,CommuteDistance_0.06284207917584655,CommuteDistance_0.18165288511768143,CommuteDistance_0.3004636910595163,CommuteDistance_0.41927449700135117,CommuteDistance_0.538085302943186,CommuteDistance_0.6568961088850209,CommuteDistance_0.7757069148268558,CommuteDistance_0.8945177207686907,CommuteDistance_1.0133285267105256,CommuteDistance_1.1321393326523606,CommuteDistance_1.2509501385941952,CommuteDistance_1.3697609445360301,CommuteDistance_1.488571750477865,CommuteDistance_1.6073825564197,CommuteDistance_1.7261933623615349,CommuteDistance_1.8450041683033698
1614.0,Male,36.0,Married,Mid,14.0,Operations,Part-Time,4.0,4.0,3.0,-0.6899947466654884,1.1869422864442545,2.2866315293078947,Car,4.0,10.0,0.0,Bachelor,False,37.0,5.0,6.0,18.6,27.900000000000002,Very Low,0.031074380165289257,-0.5813212267895498,0.5190789467879124,2.783579069086661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1642.0,Male,26.0,Single,Junior,3.0,Finance,Full-Time,5.0,2.0,0.9,-1.4045562354238255,-0.6929008635525359,0.09222761456838913,Public Transport,1.0,8.0,0.0,Bachelor,False,21.5,5.0,1.0,7.1,7.1,Very Low,0.03272727272727273,2.0270666574864187,-7.512943485335281,-2.0052294844079723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1669.0,Female,26.0,Single,Mid,3.0,IT,Contract,4.0,4.0,2.3,-0.6899947466654884,-0.6929008635525359,0.6907014094973455,Car,1.0,14.0,0.0,Bachelor,False,31.5,5.0,2.0,15.4,7.7,Very Low,0.02809917355371901,0.995805870588266,-1.0031843760875003,-0.6921942007206788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767.0,Female,28.0,Single,Junior,6.0,IT,Part-Time,4.0,4.0,1.5,0.024566742092848568,-0.6929008635525359,2.6856140592605304,Car,2.0,9.0,0.0,Bachelor,False,23.0,5.0,3.0,29.099999999999998,9.7,Very Low,0.021487603305785124,-0.03545491630988684,-0.2580046306003171,2.017279937800843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1885.0,Male,47.0,Married,Mid,25.0,Sales,Full-Time,4.0,3.0,1.7,-1.4045562354238255,-0.6929008635525359,0.39146451203286775,Motorbike,8.0,14.0,0.0,Bachelor,False,42.5,5.0,1.0,7.4,7.4,Very Low,0.031735537190082645,2.0270666574864187,-1.77002216161126,-1.7059925869434935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905.0,Male,33.0,Single,Mid,3.0,Finance,Part-Time,5.0,5.0,0.5,0.024566742092848568,-0.6929008635525359,0.4912101445210267,Car,3.0,13.0,0.0,Bachelor,False,31.5,5.0,3.0,22.5,7.5,Very Low,0.031074380165289257,-0.03545491630988684,-1.4105996585587128,-0.1771239769386606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1921.0,Female,28.0,Single,Junior,6.0,Finance,Contract,5.0,5.0,1.5,-1.4045562354238255,1.1869422864442545,-0.30675491538424754,Bike,2.0,7.0,0.0,Bachelor,False,23.0,5.0,3.0,6.7,20.1,Very Low,0.05024793388429752,-1.1833399570320653,-3.869350516606447,-0.5243688643638185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.0,Female,29.0,Single,Junior,7.0,Finance,Full-Time,4.0,4.0,3.9,-1.4045562354238255,-0.6929008635525359,0.5909557770091857,Car,2.0,10.0,0.0,Bachelor,False,23.5,5.0,1.0,7.6,7.6,Very Low,0.030413223140495868,2.0270666574864187,-1.1725088227189915,-1.5065013219671757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021.0,Female,26.0,Married,Junior,2.0,Finance,Full-Time,5.0,4.0,2.2,-1.4045562354238255,-0.6929008635525359,-0.40650054787240736,Public Transport,1.0,5.0,0.0,Bachelor,False,21.0,5.0,1.0,6.6,6.6,Very Low,0.02809917355371901,2.0270666574864187,1.7045508767052755,-2.5039576468487685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2090.0,Female,35.0,Single,Senior,13.0,Operations,Full-Time,5.0,3.0,1.0,-1.4045562354238255,-0.6929008635525359,0.09222761456838913,Public Transport,4.0,17.0,8.0,Bachelor,False,46.5,5.0,1.0,7.1,7.1,Very Low,0.024793388429752067,2.0270666574864187,-7.512943485335281,-2.0052294844079723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2096.0,Male,25.0,Single,Mid,3.0,Finance,Contract,4.0,3.0,0.3,-0.6899947466654884,-0.6929008635525359,1.7879033668670983,Public Transport,1.0,10.0,0.0,Bachelor,False,31.5,5.0,2.0,17.6,8.8,Very Low,0.02809917355371901,0.995805870588266,-0.387549392213037,0.40500775664907396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166.0,Male,33.0,Married,Senior,11.0,Finance,Part-Time,4.0,5.0,2.1,0.7391282308511856,-0.6929008635525359,1.0896839394499822,Public Transport,3.0,17.0,6.0,Bachelor,False,45.5,5.0,4.0,32.4,8.1,Very Low,0.039008264462809916,-1.0667157032080397,-0.6358732452883579,1.135911306748632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176.0,Male,27.0,Single,Junior,5.0,HR,Full-Time,3.0,5.0,1.9,-0.6899947466654884,-0.6929008635525359,1.1894295719381411,Public Transport,1.0,6.0,0.0,Bachelor,False,22.5,5.0,2.0,16.4,8.2,Very Low,0.031074380165289257,0.995805870588266,-0.5825488783172971,-0.19346603827988318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2217.0,Other,29.0,Single,Junior,7.0,Finance,Full-Time,4.0,4.0,3.5,-0.6899947466654884,-0.6929008635525359,2.4861227942842126,Bike,2.0,6.0,0.0,Bachelor,False,23.5,5.0,2.0,19.0,9.5,Very Low,0.06512396694214877,0.995805870588266,-0.27870741737570676,1.1032271840661882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228.0,Female,26.0,Single,Junior,4.0,Finance,Full-Time,4.0,3.0,3.3,-1.4045562354238255,-0.6929008635525359,0.9899383069618232,Bike,1.0,7.0,0.0,Bachelor,False,22.0,5.0,1.0,8.0,8.0,Very Low,0.0456198347107438,2.0270666574864187,-0.6999434792852339,-1.1075187920145382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239.0,Female,27.0,Single,Junior,5.0,Operations,Full-Time,2.0,5.0,2.8,-1.4045562354238255,-0.6929008635525359,1.5884121018907786,Car,1.0,7.0,0.0,Bachelor,False,22.5,5.0,1.0,8.6,8.6,Very Low,0.04033057851239669,2.0270666574864187,-0.43622235205304316,-0.5090449970855826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402.0,Female,27.0,Single,Mid,2.0,Finance,Full-Time,5.0,3.0,2.5,0.7391282308511856,-0.6929008635525359,2.4861227942842126,Car,1.0,15.0,0.0,Bachelor,False,31.0,5.0,4.0,38.0,9.5,Very Low,0.028429752066115702,-1.0667157032080397,-0.27870741737570676,2.5323501615828623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2768.0,Female,28.0,Single,Junior,6.0,IT,Part-Time,2.0,1.0,0.7,-1.4045562354238255,-0.6929008635525359,0.19197324705654895,Public Transport,2.0,8.0,0.0,Bachelor,False,23.0,5.0,1.0,7.2,7.2,Very Low,0.04661157024793389,2.0270666574864187,-3.6093615676515007,-1.9054838519198123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769.0,Female,38.0,Married,Mid,12.0,Marketing,Full-Time,2.0,1.0,1.4,-1.4045562354238255,-0.6929008635525359,1.3889208369144608,Public Transport,5.0,11.0,0.0,Bachelor,False,36.0,5.0,1.0,8.4,8.4,Very Low,0.03239669421487603,2.0270666574864187,-0.498877145937967,-0.7085362620619005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2772.0,Female,28.0,Single,Junior,6.0,Sales,Part-Time,4.0,4.0,2.7,0.7391282308511856,-0.6929008635525359,-0.805483077825044,Car,2.0,9.0,0.0,Bachelor,False,23.0,5.0,4.0,24.8,6.2,Very Low,0.031074380165289257,-1.0667157032080397,0.8602301941385645,-0.7592557105263943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2779.0,Female,31.0,Married,Mid,9.0,Finance,Full-Time,2.0,1.0,4.2,-1.4045562354238255,-0.6929008635525359,1.4886664694026197,Public Transport,3.0,13.0,0.0,Bachelor,False,34.5,5.0,1.0,8.5,8.5,Very Low,0.021487603305785124,2.0270666574864187,-0.46545070862322585,-0.6087906295737415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2786.0,Other,31.0,Single,Senior,9.0,Sales,Part-Time,4.0,4.0,1.7,0.024566742092848568,-0.6929008635525359,-0.10726365040792876,Public Transport,3.0,18.0,4.0,Bachelor,False,44.5,5.0,3.0,20.700000000000003,6.9,Very Low,0.02909090909090909,-0.03545491630988684,6.45979199269457,-0.775597771867616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2788.0,Male,47.0,Single,Mid,4.0,Finance,Full-Time,1.0,2.0,2.0,-1.4045562354238255,0.2470207114458593,-0.9052287103132038,Car,8.0,11.0,0.0,Bachelor,False,32.0,5.0,2.0,6.1,12.2,Very Low,0.03272727272727273,-5.685985687259601,-0.2728821002962596,-2.06276423429117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2790.0,Male,48.0,Married,Mid,17.0,IT,Full-Time,5.0,3.0,2.5,-1.4045562354238255,-0.6929008635525359,0.2917188795447079,Motorbike,8.0,14.0,0.0,Bachelor,True,38.5,5.0,1.0,7.3,7.3,Very Low,0.031074380165289257,2.0270666574864187,-2.3752348914089025,-1.8057382194316534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2792.0,Female,39.0,Single,Senior,5.0,Marketing,Full-Time,3.0,2.0,3.0,0.024566742092848568,0.2470207114458593,1.1894295719381411,Bike,5.0,22.0,8.0,Bachelor,False,42.5,5.0,6.0,24.599999999999998,16.4,Very Low,0.039008264462809916,0.09945215463757104,0.2076799812835208,1.461017025476849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795.0,Female,23.0,Single,Intern/Fresher,1.0,Sales,Full-Time,2.0,5.0,3.3,-1.4045562354238255,-0.6929008635525359,-0.5062461803605663,Public Transport,0.0,28.0,0.0,Bachelor,False,10.5,5.0,1.0,6.5,6.5,Very Low,0.04033057851239669,2.0270666574864187,1.3687033933327277,-2.6037032793369277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798.0,Female,22.0,Single,Intern/Fresher,0.0,Finance,Contract,3.0,3.0,1.5,-0.6899947466654884,0.2470207114458593,-1.0049743428013629,Public Transport,0.0,30.0,0.0,Bachelor,False,10.0,5.0,4.0,12.0,12.0,Very Low,0.04363636363636364,-2.7932667663110147,-0.24579802804028597,-1.447948378020992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800.0,Male,26.0,Married,Junior,4.0,IT,Full-Time,2.0,1.0,2.4,-1.4045562354238255,0.2470207114458593,-0.10726365040792876,Walk,1.0,10.0,0.0,Bachelor,False,22.0,5.0,2.0,6.9,13.8,Very Low,0.06512396694214877,-5.685985687259601,-2.302930329234164,-1.2647991743858948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807.0,Male,35.0,Married,Mid,13.0,Marketing,Full-Time,4.0,3.0,0.6,1.4536897196095226,-0.6929008635525359,-1.6034481377303182,Motorbike,4.0,10.0,0.0,Bachelor,False,36.5,5.0,5.0,27.0,5.4,Very Low,0.04661157024793389,-2.0979764901061926,0.43213175885156424,-0.8426592816733315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808.0,Female,25.0,Single,Junior,3.0,Operations,Full-Time,4.0,1.0,1.3,-1.4045562354238255,-0.6929008635525359,-0.2070092828960886,Car,1.0,9.0,0.0,Bachelor,False,21.5,5.0,1.0,6.8,6.8,Very Low,0.03239669421487603,2.0270666574864187,3.347197078343317,-2.30446638187245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2809.0,Female,32.0,Single,Mid,10.0,Operations,Full-Time,5.0,1.0,1.5,0.024566742092848568,-0.6929008635525359,0.5909557770091857,Car,3.0,10.0,0.0,Bachelor,True,35.0,5.0,3.0,22.799999999999997,7.6,Very Low,0.029421487603305783,-0.03545491630988684,-1.1725088227189915,-0.07737834445050162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813.0,Female,24.0,Single,Junior,2.0,Operations,Part-Time,5.0,3.0,2.5,-0.6899947466654884,-0.6929008635525359,-1.1047199752895218,Bike,0.0,10.0,0.0,Bachelor,False,21.0,5.0,2.0,11.8,5.9,Very Low,0.04363636363636364,0.995805870588266,0.6272185528266211,-2.4876155855075464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816.0,Male,31.0,Married,Mid,12.0,Operations,Part-Time,5.0,1.0,2.5,-1.4045562354238255,1.1869422864442545,0.9899383069618232,Public Transport,3.0,10.0,0.0,Bachelor,False,34.5,5.0,3.0,8.0,24.0,Very Low,0.028429752066115702,-1.1833399570320653,1.1990063187756028,0.7723243579822522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2817.0,Female,34.0,Married,Senior,12.0,IT,Full-Time,4.0,4.0,0.0,0.7391282308511856,-0.6929008635525359,-0.2070092828960886,Car,4.0,18.0,1.0,Bachelor,True,46.0,5.0,4.0,27.2,6.8,Very Low,0.028429752066115702,-1.0667157032080397,3.347197078343317,-0.16078191559743887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2823.0,Female,39.0,Married,Senior,7.0,Marketing,Part-Time,3.0,2.0,1.5,-0.6899947466654884,-0.6929008635525359,-2.1021763001711147,Public Transport,5.0,17.0,1.0,Bachelor,False,43.5,5.0,2.0,9.8,4.9,Very Low,0.024793388429752067,0.995805870588266,0.3296112052189656,-3.4850719103891388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2827.0,Female,37.0,Married,Mid,15.0,Sales,Full-Time,2.0,5.0,3.4,1.4536897196095226,-0.6929008635525359,0.4912101445210267,Walk,5.0,10.0,0.0,Bachelor,True,37.5,5.0,5.0,37.5,7.5,Very Low,0.06512396694214877,-2.0979764901061926,-1.4105996585587128,1.2519990005780135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829.0,Male,31.0,Single,Mid,9.0,Operations,Full-Time,3.0,3.0,3.2,-0.6899947466654884,-0.6929008635525359,0.19197324705654895,Car,3.0,11.0,0.0,Bachelor,False,34.5,5.0,2.0,14.4,7.2,Very Low,0.02809917355371901,0.995805870588266,-3.6093615676515007,-1.1909223631614754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2830.0,Male,39.0,Married,Senior,2.0,Customer Service,Contract,1.0,2.0,0.8,-0.6899947466654884,-0.6929008635525359,-0.7057374453368851,Car,5.0,18.0,3.0,Bachelor,False,41.0,5.0,2.0,12.6,6.3,Very Low,0.05024793388429752,0.995805870588266,0.9818111099427201,-2.0886330555549093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832.0,Male,24.0,Single,Mid,2.0,IT,Part-Time,5.0,2.0,2.6,1.4536897196095226,-0.6929008635525359,-0.2070092828960886,Car,0.0,15.0,0.0,Bachelor,False,31.0,5.0,5.0,34.0,6.8,Very Low,0.02809917355371901,-2.0979764901061926,3.347197078343317,0.5537795731608981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2833.0,Male,27.0,Single,Junior,5.0,Sales,Full-Time,5.0,5.0,2.2,1.4536897196095226,0.2470207114458593,0.4912101445210267,Walk,1.0,7.0,0.0,Bachelor,False,22.5,5.0,10.0,37.5,15.0,Very Low,0.06380165289256198,5.884889996534743,0.5028819410556847,2.191920575576409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836.0,Male,24.0,Single,Junior,2.0,IT,Contract,1.0,2.0,1.0,-0.6899947466654884,-0.6929008635525359,1.4886664694026197,Bike,0.0,7.0,0.0,Bachelor,True,21.0,5.0,2.0,17.0,8.5,Very Low,0.05024793388429752,0.995805870588266,-0.46545070862322585,0.10577085918459539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837.0,Male,42.0,Single,Senior,11.0,Legal,Full-Time,2.0,2.0,2.0,0.024566742092848568,-0.6929008635525359,-0.2070092828960886,Bike,6.0,17.0,6.0,Bachelor,False,45.5,5.0,3.0,20.4,6.8,Very Low,0.0456198347107438,-0.03545491630988684,3.347197078343317,-0.875343404355776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840.0,Female,24.0,Single,Junior,2.0,Marketing,Part-Time,4.0,4.0,2.1,0.024566742092848568,1.1869422864442545,0.09222761456838913,Walk,0.0,10.0,0.0,Bachelor,False,21.0,5.0,9.0,21.299999999999997,21.299999999999997,Very Low,0.06512396694214877,0.020697503452965785,12.869705880708871,1.3037366431054922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844.0,Female,23.0,Single,Junior,1.0,Sales,Part-Time,4.0,1.0,1.3,-0.6899947466654884,-0.6929008635525359,-0.00751801791976982,Public Transport,0.0,10.0,0.0,Bachelor,False,20.5,5.0,2.0,14.0,7.0,Very Low,0.031074380165289257,0.995805870588266,92.16537697999095,-1.3904136281377941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2847.0,Male,23.0,Single,Intern/Fresher,1.0,Sales,Full-Time,5.0,2.0,0.0,0.7391282308511856,0.2470207114458593,-0.10726365040792876,Car,0.0,23.0,0.0,Bachelor,False,10.5,5.0,8.0,27.6,13.8,Very Low,0.02809917355371901,2.9921710755861572,-2.302930329234164,0.8788852918891161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2848.0,Female,35.0,Married,Mid,13.0,HR,Full-Time,4.0,2.0,3.6,0.7391282308511856,0.2470207114458593,-0.5062461803605663,Bike,4.0,10.0,0.0,Bachelor,False,36.5,5.0,8.0,26.0,13.0,Very Low,0.04363636363636364,2.9921710755861572,-0.48794582856480667,0.4799027619364785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855.0,Other,28.0,Single,Mid,6.0,Legal,Part-Time,2.0,4.0,1.9,-0.6899947466654884,0.2470207114458593,-1.4039568727540004,Car,2.0,12.0,0.0,Bachelor,False,33.0,5.0,4.0,11.2,11.2,Very Low,0.0456198347107438,-2.7932667663110147,-0.1759460824015554,-1.8469309079736296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857.0,Male,26.0,Married,Mid,4.0,Finance,Full-Time,3.0,5.0,3.2,0.7391282308511856,0.2470207114458593,1.5884121018907786,Public Transport,1.0,10.0,0.0,Bachelor,False,32.0,5.0,8.0,34.4,17.2,Very Low,0.02909090909090909,2.9921710755861572,0.15551424658393248,2.5745610441878233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2863.0,Male,26.0,Single,Mid,4.0,IT,Full-Time,4.0,5.0,2.9,0.7391282308511856,-0.6929008635525359,1.5884121018907786,Car,0.0,15.0,0.0,Bachelor,True,32.0,5.0,4.0,34.4,8.6,Very Low,0.029421487603305783,-1.0667157032080397,-0.43622235205304316,1.6346394691894284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865.0,Female,24.0,Single,Junior,2.0,Legal,Full-Time,4.0,5.0,2.7,0.7391282308511856,-0.6929008635525359,0.7904470419855044,Car,0.0,5.0,0.0,Bachelor,False,21.0,5.0,4.0,31.2,7.8,Very Low,0.04363636363636364,-1.0667157032080397,-0.8765936563383951,0.8366744092841542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867.0,Female,33.0,Married,Mid,5.0,Operations,Full-Time,3.0,4.0,1.4,0.7391282308511856,-0.6929008635525359,0.2917188795447079,Car,3.0,13.0,0.0,Bachelor,False,32.5,5.0,4.0,29.2,7.3,Very Low,0.028429752066115702,-1.0667157032080397,-2.3752348914089025,0.3379462468433576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2872.0,Female,25.0,Single,Mid,3.0,Finance,Part-Time,5.0,1.0,3.1,0.7391282308511856,-0.6929008635525359,1.3889208369144608,Public Transport,4.0,10.0,0.0,Bachelor,False,31.5,5.0,4.0,33.6,8.4,Very Low,0.02809917355371901,-1.0667157032080397,-0.498877145937967,1.4351482042131105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2878.0,Male,36.0,Married,Senior,9.0,Operations,Full-Time,4.0,4.0,0.6,0.7391282308511856,-0.6929008635525359,1.8876489993552572,Public Transport,4.0,25.0,3.0,Bachelor,False,44.5,5.0,4.0,35.6,8.9,Very Low,0.0456198347107438,-1.0667157032080397,-0.3670708184742668,1.933876366653907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880.0,Male,29.0,Single,Junior,7.0,Sales,Full-Time,2.0,5.0,2.3,0.7391282308511856,-0.6929008635525359,-0.7057374453368851,Bike,2.0,8.0,0.0,Bachelor,False,23.5,5.0,4.0,25.2,6.3,Very Low,0.05024793388429752,-1.0667157032080397,0.9818111099427201,-0.6595100780382354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884.0,Male,36.0,Divorced,Senior,14.0,Operations,Full-Time,5.0,3.0,2.3,0.024566742092848568,3.066785436441045,0.09222761456838913,Motorbike,4.0,18.0,3.0,Bachelor,False,47.0,5.0,15.0,21.299999999999997,35.5,Very Low,0.04033057851239669,0.008010583913998004,33.25235524675303,3.1835797931022825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885.0,Male,58.0,Married,Senior,6.0,Operations,Full-Time,1.0,2.0,3.2,-1.4045562354238255,-0.6929008635525359,-1.5037025052421593,Public Transport,4.0,25.0,5.0,Bachelor,False,43.0,5.0,1.0,5.5,5.5,Very Low,0.039008264462809916,2.0270666574864187,0.4607965083503976,-3.6011596042185205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886.0,Male,36.0,Single,Mid,3.0,IT,Full-Time,3.0,3.0,0.1,0.024566742092848568,0.2470207114458593,1.9873946318434161,Car,4.0,11.0,0.0,Bachelor,True,31.5,5.0,6.0,27.0,18.0,Very Low,0.030413223140495868,0.09945215463757104,0.12429373983587771,2.258982085382124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2888.0,Male,46.0,Divorced,Mid,8.0,IT,Part-Time,1.0,5.0,3.6,0.024566742092848568,-0.6929008635525359,0.4912101445210267,Car,8.0,14.0,0.0,Bachelor,True,34.0,5.0,3.0,22.5,7.5,Very Low,0.03371900826446281,-0.03545491630988684,-1.4105996585587128,-0.1771239769386606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890.0,Female,22.0,Single,Junior,0.0,Marketing,Full-Time,1.0,4.0,2.1,-0.6899947466654884,-0.6929008635525359,-0.6059918128487253,Bike,0.0,8.0,0.0,Bachelor,False,20.0,5.0,2.0,12.8,6.4,Very Low,0.05024793388429752,0.995805870588266,1.1434162145502815,-1.9888874230667497,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892.0,Male,31.0,Married,Senior,9.0,Legal,Part-Time,4.0,5.0,1.7,-1.4045562354238255,-0.6929008635525359,-1.0049743428013629,Bike,3.0,24.0,8.0,Bachelor,True,44.5,5.0,1.0,6.0,6.0,Very Low,0.0456198347107438,2.0270666574864187,0.689471198150739,-3.102431441777724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896.0,Male,29.0,Single,Junior,3.0,Legal,Full-Time,2.0,5.0,2.5,0.024566742092848568,-0.6929008635525359,1.4886664694026197,Public Transport,0.0,10.0,0.0,Bachelor,False,21.5,5.0,3.0,25.5,8.5,Very Low,0.02909090909090909,-0.03545491630988684,-0.46545070862322585,0.8203323479429324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
