EmpID,Age,Experience,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteDistance,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction,Gender_Male,Gender_Other,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,JobLevel_Junior,JobLevel_Lead,JobLevel_Mid,JobLevel_Senior,Dept_Finance,Dept_HR,Dept_IT,Dept_Legal,Dept_Marketing,Dept_Operations,Dept_Sales,EmpType_Full-Time,EmpType_Part-Time,CommuteMode_Car,CommuteMode_Motorbike,CommuteMode_Public Transport,CommuteMode_Walk,Workload_Stress,Workload_SleepHours,Stress_SleepHours,PC1,PC2,PC3,PC4
2790.0,48.0,17.0,5.0,3.0,2.5,1.0,1.0,7.3,22.0,8.0,14.0,0.0,Bachelor,True,38.5,5.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,7.3,7.3,-2.083960023868691,0.8889593040445704,-0.9612782970973952,0.6433001816570937
2792.0,39.0,5.0,3.0,2.0,3.0,3.0,2.0,8.2,6.0,5.0,22.0,8.0,Bachelor,False,42.5,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6.0,24.599999999999998,16.4,0.7585809228802255,0.02304934139032892,-0.6614825092544345,-1.310629882642254
2795.0,23.0,1.0,2.0,5.0,3.3,1.0,1.0,6.5,7.0,0.0,28.0,0.0,Bachelor,False,10.5,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.0,6.5,6.5,-2.245145169172736,0.9437560216534411,0.521029834326765,-0.6155404705949962
2798.0,22.0,0.0,3.0,3.0,1.5,2.0,2.0,6.0,5.0,0.0,30.0,0.0,Bachelor,False,10.0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,12.0,12.0,-0.7151827716601851,1.0252514931418575,1.222353756357321,-0.5316319158113602
2800.0,26.0,4.0,2.0,1.0,2.4,1.0,2.0,6.9,2.0,1.0,10.0,0.0,Bachelor,False,22.0,5.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2.0,6.9,13.8,-1.1906643751390757,1.7060331885440332,0.4279643311789021,-1.3264694010139448
2807.0,35.0,13.0,4.0,3.0,0.6,5.0,1.0,5.4,8.0,4.0,10.0,0.0,Bachelor,False,36.5,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,5.0,27.0,5.4,-0.1959264118593154,-1.687329397001126,1.9013475729441276,0.2181000670002979
2808.0,25.0,3.0,4.0,1.0,1.3,1.0,1.0,6.8,16.0,1.0,9.0,0.0,Bachelor,False,21.5,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.0,6.8,6.8,-2.186575116645495,0.9255465052813648,-0.2117966294718417,0.216319331834445
2809.0,32.0,10.0,5.0,1.0,1.5,3.0,1.0,7.6,11.0,3.0,10.0,0.0,Bachelor,True,35.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3.0,22.799999999999997,7.6,-0.7178862888077003,-0.7384923589381038,-0.4429984995794931,-0.5436447974108604
2813.0,24.0,2.0,5.0,3.0,2.5,2.0,1.0,5.9,5.0,0.0,10.0,0.0,Bachelor,False,21.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,11.8,5.9,-1.7828467489202795,0.28424291622587233,1.2627179716916155,-0.5106191159419545
2816.0,31.0,12.0,5.0,1.0,2.5,1.0,3.0,8.0,20.0,3.0,10.0,0.0,Bachelor,False,34.5,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.0,8.0,24.0,0.13089423486160442,2.545908609434655,-1.5162692821544266,0.0984511549597829
2817.0,34.0,12.0,4.0,4.0,0.0,4.0,1.0,6.8,20.0,4.0,18.0,1.0,Bachelor,True,46.0,5.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,4.0,27.2,6.8,-0.32872974103682046,-1.3367489914069541,-0.09846184794537226,0.8215929737182802
2823.0,39.0,7.0,3.0,2.0,1.5,2.0,1.0,4.9,27.0,5.0,17.0,1.0,Bachelor,False,43.5,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2.0,9.8,4.9,-2.0421793534280055,0.4343172564649661,0.9870442586519296,2.263717789428811
2827.0,37.0,15.0,2.0,5.0,3.4,5.0,1.0,7.5,2.0,5.0,10.0,0.0,Bachelor,True,37.5,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5.0,37.5,7.5,0.5482309269213335,-2.3106274468836596,0.3215552849296209,-1.3457744197460255
2829.0,31.0,9.0,3.0,3.0,3.2,2.0,1.0,7.2,26.0,3.0,11.0,0.0,Bachelor,False,34.5,5.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2.0,14.4,7.2,-1.4732607622614438,0.12352462516542496,-0.9795762339261325,1.1703903348127664
2830.0,39.0,2.0,1.0,2.0,0.8,2.0,1.0,6.3,10.0,5.0,18.0,3.0,Bachelor,False,41.0,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,12.6,6.3,-1.6867778262497832,0.23377812463134715,0.6494139397813434,-0.14919390827641638
2832.0,24.0,2.0,5.0,2.0,2.6,5.0,1.0,6.8,29.0,0.0,15.0,0.0,Bachelor,False,31.0,5.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,5.0,34.0,6.8,0.2862942068701858,-2.085533632246887,-0.4626688747288531,1.8406619486872502
2833.0,27.0,5.0,5.0,5.0,2.2,5.0,2.0,7.5,1.0,1.0,7.0,0.0,Bachelor,False,22.5,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10.0,37.5,15.0,2.0708515525208187,-1.4617633617175245,0.5161964863156817,-1.3765639588008054
2836.0,24.0,2.0,1.0,2.0,1.0,2.0,1.0,8.5,10.0,0.0,7.0,0.0,Bachelor,True,21.0,5.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,17.0,8.5,-1.1431260503920297,-0.06283880694872936,-1.2818544878288487,-1.0930146262522416
2837.0,42.0,11.0,2.0,2.0,2.0,3.0,1.0,6.8,9.0,6.0,17.0,6.0,Bachelor,False,45.5,5.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,20.4,6.8,-0.9426429470405516,-0.5893505744077622,0.3706109059578399,-0.4106875910787829
2840.0,24.0,2.0,4.0,4.0,2.1,3.0,3.0,7.1,2.0,0.0,10.0,0.0,Bachelor,False,21.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9.0,21.299999999999997,21.299999999999997,1.6229994363538487,0.9864552697335498,0.6100549016838137,-1.217032172015125
2844.0,23.0,1.0,4.0,1.0,1.3,2.0,1.0,7.0,21.0,0.0,10.0,0.0,Bachelor,False,20.5,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2.0,14.0,7.0,-1.5199067962175985,0.1470242411617614,-0.5418420590713316,0.72316324369488
2847.0,23.0,1.0,5.0,2.0,0.0,4.0,2.0,6.9,26.0,0.0,23.0,0.0,Bachelor,False,10.5,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,8.0,27.6,13.8,1.05607603927036,-0.5442667100805957,-0.39019419527190957,1.4762616268882214
2848.0,35.0,13.0,4.0,2.0,3.6,4.0,2.0,6.5,5.0,4.0,10.0,0.0,Bachelor,False,36.5,5.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.0,26.0,13.0,0.9168035516430446,-0.483806385359876,1.0751133524347745,-0.5845553444868993
2855.0,28.0,6.0,2.0,4.0,1.9,2.0,2.0,5.6,9.0,2.0,12.0,0.0,Bachelor,False,33.0,5.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4.0,11.2,11.2,-0.8401636877996709,1.060372309893511,1.3703754648716484,0.0697347233139065
2857.0,26.0,4.0,3.0,5.0,3.2,4.0,2.0,8.6,23.0,1.0,10.0,0.0,Bachelor,False,32.0,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8.0,34.4,17.2,1.699217081974987,-0.8651626647978279,-1.7808196096277025,0.40034917441167794
2863.0,26.0,4.0,4.0,5.0,2.9,4.0,1.0,8.6,11.0,0.0,15.0,0.0,Bachelor,True,32.0,5.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.0,34.4,8.6,0.24786589971141024,-1.7776764559764613,-1.2357839152865404,-0.9234018121577794
2865.0,24.0,2.0,4.0,5.0,2.7,4.0,1.0,7.8,5.0,0.0,5.0,0.0,Bachelor,False,21.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4.0,31.2,7.8,-0.00284511999365309,-1.588639813149274,-0.20597880531403087,-1.2139065231311088
2867.0,33.0,5.0,3.0,4.0,1.4,4.0,1.0,7.3,20.0,3.0,13.0,0.0,Bachelor,False,32.5,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4.0,29.2,7.3,-0.1699527126525161,-1.4574960628753357,-0.5454668033286943,0.6033866871489357
2872.0,25.0,3.0,5.0,1.0,3.1,4.0,1.0,8.4,29.0,4.0,10.0,0.0,Bachelor,False,31.5,5.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.0,33.6,8.4,0.17435841122821827,-1.7169016128224404,-2.000773477210795,1.0827850109227983
2878.0,36.0,9.0,4.0,4.0,0.6,4.0,1.0,8.9,9.0,4.0,25.0,3.0,Bachelor,False,44.5,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0,35.6,8.9,0.34424285864526744,-1.8515109226982314,-1.3991211613968026,-1.2675371739274794
2880.0,29.0,7.0,2.0,5.0,2.3,4.0,1.0,6.3,10.0,2.0,8.0,0.0,Bachelor,False,23.5,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,25.2,6.3,-0.4819530599047522,-1.2229330391422777,0.8728717430366072,-0.026258688852842483
2884.0,36.0,14.0,5.0,3.0,2.3,3.0,5.0,7.1,7.0,4.0,18.0,3.0,Bachelor,False,47.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,15.0,21.299999999999997,35.5,4.0972770932775555,2.627026460058463,0.48608341409799893,-0.6142939154228418
2885.0,58.0,6.0,1.0,2.0,3.2,1.0,1.0,5.5,6.0,4.0,25.0,5.0,Bachelor,False,43.0,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0,5.5,5.5,-2.4564844351943536,1.0245546552511051,1.4432316704193484,-0.29683842618577916
2886.0,36.0,3.0,3.0,3.0,0.1,3.0,2.0,9.0,18.0,4.0,11.0,0.0,Bachelor,True,31.5,5.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6.0,27.0,18.0,1.0256111814052131,-0.07599735968389622,-2.0126474476761174,-0.38420852496263325
2888.0,46.0,8.0,1.0,5.0,3.6,3.0,1.0,7.5,13.0,8.0,14.0,0.0,Bachelor,True,34.0,5.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3.0,22.5,7.5,-0.7472304557279904,-0.7182901340509779,-0.45927126689702463,-0.2871621080627458
2890.0,22.0,0.0,1.0,4.0,2.1,2.0,1.0,6.4,10.0,0.0,8.0,0.0,Bachelor,False,20.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,12.8,6.4,-1.6620663818926125,0.22029553683225267,0.5616290112536069,-0.19209485000259044
2892.0,31.0,9.0,4.0,5.0,1.7,1.0,1.0,6.0,9.0,3.0,24.0,8.0,Bachelor,True,44.5,5.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,6.0,6.0,-2.352203229562638,0.9858881182531993,0.8510485934733926,-0.18967496110527088
2896.0,29.0,3.0,2.0,5.0,2.5,3.0,1.0,8.5,23.0,0.0,10.0,0.0,Bachelor,False,21.5,5.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3.0,25.5,8.5,-0.47044991507420547,-0.8995190253111264,-1.869529500517684,0.34618484587750764
2902.0,24.0,2.0,3.0,5.0,2.7,3.0,1.0,6.5,25.0,0.0,11.0,0.0,Bachelor,True,31.0,5.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,19.5,6.5,-1.0362291573177949,-0.521812780542679,-0.20253603159341102,1.424818426106028
2903.0,33.0,11.0,5.0,3.0,0.3,2.0,3.0,8.4,10.0,3.0,12.0,0.0,Bachelor,False,35.5,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,16.8,25.200000000000003,1.205031429907698,1.7186098957949958,-1.1785895166283813,-1.0464137115851424
2904.0,49.0,15.0,3.0,1.0,2.5,2.0,2.0,7.7,9.0,9.0,16.0,4.0,Bachelor,False,47.5,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,4.0,15.4,15.4,-0.1956766680517531,0.8905433722751102,-0.5078286395857491,-0.8487184388987622
2909.0,25.0,3.0,5.0,5.0,2.9,3.0,1.0,7.7,11.0,1.0,7.0,0.0,Bachelor,True,21.5,5.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.0,23.1,7.7,-0.6896528637906844,-0.7573083599844894,-0.5315914593816937,-0.5869158969308819
2914.0,24.0,2.0,4.0,3.0,1.9,2.0,2.0,6.1,11.0,0.0,9.0,0.0,Bachelor,False,21.0,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,12.2,12.2,-0.6878251392867746,1.0213230723965372,0.8183182843096796,0.06426698880565015
2916.0,22.0,0.0,3.0,4.0,1.5,3.0,4.0,9.0,11.0,0.0,26.0,0.0,Bachelor,True,10.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12.0,27.0,36.0,3.733733011338981,1.7612853177955285,-1.570252334650579,-1.0924668867005614
2920.0,38.0,16.0,3.0,2.0,1.0,3.0,3.0,7.4,15.0,5.0,13.0,0.0,Bachelor,False,38.0,5.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9.0,22.200000000000003,22.200000000000003,1.7363503713899935,0.9713906947485185,-0.34727137696531096,0.03402032446084164
2923.0,33.0,10.0,2.0,4.0,0.2,1.0,1.0,6.0,5.0,3.0,12.0,0.0,Bachelor,False,35.0,5.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,6.0,6.0,-2.349981745756089,0.9831156705717173,1.0607800477128555,-0.6160981407614576
2932.0,29.0,7.0,1.0,4.0,0.4,4.0,1.0,7.2,10.0,2.0,11.0,0.0,Bachelor,False,33.5,5.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,28.8,7.2,-0.19615440881300433,-1.440277767785364,0.06826282334662685,-0.4190300046776623
2939.0,44.0,11.0,4.0,5.0,0.0,2.0,3.0,5.7,13.0,7.0,10.0,0.0,Bachelor,True,35.5,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6.0,11.4,17.1,0.21332197820174767,1.7933623434278745,1.1235865196193129,0.4768149493828794
2941.0,34.0,7.0,5.0,1.0,1.8,4.0,1.0,8.0,8.0,4.0,14.0,0.0,Bachelor,True,33.5,5.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.0,32.0,8.0,0.058999578505156976,-1.634859305975515,-0.5420793781469572,-0.9813716530167066
2943.0,29.0,6.0,4.0,2.0,1.5,2.0,1.0,5.8,9.0,2.0,8.0,0.0,Bachelor,False,23.0,5.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,11.6,5.8,-1.8097796770839993,0.30049795170644866,1.140771445979889,-0.041294994559594005
2946.0,44.0,13.0,5.0,3.0,1.1,4.0,1.0,8.0,2.0,7.0,15.0,3.0,Bachelor,False,46.5,5.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,32.0,8.0,0.0623318042149805,-1.6390179774977378,-0.22748219678776296,-1.6210064225009866
2947.0,56.0,2.0,4.0,1.0,2.6,2.0,1.0,6.8,21.0,11.0,21.0,3.0,Bachelor,True,41.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2.0,13.6,6.8,-1.5693296849319402,0.17398941675995025,-0.3662722020158596,0.808965127147228
2950.0,23.0,1.0,2.0,3.0,2.4,1.0,2.0,5.5,23.0,0.0,8.0,0.0,Bachelor,False,20.5,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2.0,5.5,11.0,-1.5826774490509048,1.7591400451553396,0.5676978282174882,1.5193721912089497
2953.0,48.0,25.0,3.0,2.0,1.6,1.0,1.0,5.5,6.0,8.0,15.0,0.0,Bachelor,False,42.5,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,5.5,5.5,-2.4564844351943536,1.0245546552511051,1.4432316704193484,-0.29683842618577916
2954.0,29.0,6.0,3.0,3.0,1.5,3.0,1.0,5.2,17.0,2.0,5.0,0.0,Bachelor,False,23.0,5.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.0,15.600000000000001,5.2,-1.3988207149259015,-0.28274966230263343,1.3686353543141174,1.1344963605539322
2955.0,32.0,2.0,5.0,2.0,3.5,4.0,1.0,8.6,11.0,3.0,19.0,4.0,Bachelor,False,41.0,5.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,34.4,8.6,0.24786589971141024,-1.7776764559764613,-1.2357839152865404,-0.9234018121577794
2960.0,54.0,23.0,5.0,4.0,2.4,2.0,2.0,6.5,7.0,10.0,20.0,7.0,Bachelor,False,51.5,5.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,13.0,13.0,-0.5628442231472887,0.9862022556448838,0.6702965757953521,-0.5370996503196163
2961.0,29.0,7.0,1.0,3.0,3.2,3.0,1.0,6.5,2.0,2.0,10.0,0.0,Bachelor,False,33.5,5.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,19.5,6.5,-1.0234556254301381,-0.5377543547111995,1.0034198302835005,-1.0271148569170458
2963.0,28.0,6.0,3.0,4.0,2.1,3.0,1.0,7.8,25.0,2.0,6.0,0.0,Bachelor,True,23.0,5.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,23.4,7.8,-0.6691946320965902,-0.7664207941456882,-1.3542445090220137,0.8622941323457505
2964.0,25.0,3.0,3.0,5.0,1.7,4.0,1.0,5.5,10.0,1.0,8.0,0.0,Bachelor,False,21.5,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0,22.0,5.5,-0.735996305319639,-1.0297377247928674,1.5880796716499226,0.32287136965810825
2969.0,24.0,2.0,2.0,2.0,4.4,1.0,1.0,6.2,26.0,0.0,20.0,1.0,Bachelor,True,41.0,5.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1.0,6.2,6.2,-2.31926560834582,0.9813726717958902,-0.21426388155086848,1.5375619845688697
2975.0,49.0,21.0,2.0,4.0,1.9,1.0,1.0,5.8,22.0,9.0,15.0,0.0,Bachelor,False,40.5,5.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0,5.8,5.8,-2.401801979328573,1.011196922321622,0.3433751617016817,1.281261940641989
2978.0,28.0,4.0,5.0,3.0,2.2,5.0,2.0,6.9,15.0,2.0,15.0,0.0,Bachelor,False,32.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10.0,34.5,13.8,1.8155415588212802,-1.3075358027758437,0.33331070354860204,0.3849951994887226
2980.0,46.0,5.0,2.0,5.0,3.1,4.0,1.0,7.5,7.0,8.0,17.0,5.0,Bachelor,True,42.5,5.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0,30.0,7.5,-0.09922207892751013,-1.5148053464275042,-0.042641559203768976,-0.8697711613614091
2981.0,28.0,1.0,5.0,3.0,2.7,4.0,1.0,6.8,5.0,2.0,24.0,0.0,Bachelor,False,10.5,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.0,27.2,6.8,-0.32039917676226165,-1.347145670212511,0.6880311054526136,-0.7774939499924202
2982.0,28.0,6.0,1.0,5.0,0.0,4.0,1.0,6.3,8.0,2.0,9.0,0.0,Bachelor,False,23.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4.0,25.2,6.3,-0.48084231800147764,-1.2243192629830184,0.9777374701563385,-0.23947027868093582
2989.0,31.0,9.0,5.0,3.0,3.7,2.0,3.0,6.3,18.0,3.0,19.0,3.0,Bachelor,False,44.5,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,6.0,12.6,18.9,0.4305547542993474,1.7806783226137783,0.31487228472503137,0.742419195902917
2993.0,24.0,2.0,4.0,3.0,1.4,4.0,1.0,6.8,28.0,0.0,11.0,0.0,Bachelor,False,31.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4.0,27.2,6.8,-0.3331727086499184,-1.3312040960439906,-0.5179247564242979,1.6744393330306537
3003.0,27.0,5.0,4.0,3.0,2.5,3.0,1.0,7.6,28.0,1.0,5.0,0.0,Bachelor,True,22.5,5.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.0,22.799999999999997,7.6,-0.7273275949855337,-0.7267094562918059,-1.33435718009721,1.2686537161279334
3004.0,46.0,21.0,3.0,4.0,0.1,5.0,1.0,6.6,5.0,8.0,20.0,6.0,Bachelor,False,50.5,5.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,5.0,33.0,6.6,0.2290683370360679,-2.043202663253844,0.9761378954101817,-0.6298542990344379
3007.0,31.0,9.0,4.0,3.0,2.3,1.0,2.0,5.2,5.0,3.0,11.0,0.0,Bachelor,True,34.5,5.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2.0,5.2,10.4,-1.654184404191601,1.7549250676494275,1.7773801505370201,-0.26943499602362325
3010.0,26.0,4.0,5.0,2.0,2.4,2.0,3.0,6.5,16.0,1.0,13.0,0.0,Bachelor,False,32.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.0,13.0,19.5,0.5050020398212175,1.7739089053010548,0.2375547061464449,0.4400660300580918
3011.0,29.0,7.0,1.0,5.0,1.0,1.0,1.0,5.3,17.0,2.0,8.0,0.0,Bachelor,False,23.5,5.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.0,5.3,5.3,-2.5049724430570146,1.0484772354787872,1.0404239657673697,0.9608868857333872
3019.0,28.0,6.0,3.0,4.0,1.5,4.0,1.0,8.6,22.0,2.0,7.0,0.0,Bachelor,True,23.0,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,34.4,8.6,0.24175681924340048,-1.770052224852386,-1.8125454144450637,0.24926193189673448
3020.0,23.0,1.0,2.0,4.0,1.0,2.0,2.0,6.3,12.0,0.0,24.0,0.0,Bachelor,False,10.5,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.0,12.6,12.6,-0.6270007940719433,1.0058419997818218,0.5870088393729187,0.08340105398515693
3021.0,26.0,4.0,3.0,2.0,2.7,3.0,2.0,7.9,16.0,1.0,14.0,0.0,Bachelor,False,32.0,5.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6.0,23.700000000000003,15.8,0.6503916971346156,0.07024197713853475,-0.9150721789643578,-0.11225386551843516
3023.0,26.0,3.0,4.0,3.0,2.1,1.0,1.0,8.8,13.0,1.0,10.0,0.0,Bachelor,True,31.5,5.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,8.8,8.8,-1.7611197298440722,0.7604836784841843,-1.794035983857681,-0.9541137315542227
40.0,26.0,4.0,3.0,2.0,1.0,3.0,2.0,7.1,8.0,1.0,7.0,0.0,Bachelor,True,22.0,5.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,21.299999999999997,14.2,0.38113995480307894,0.172061125894242,0.22636130521786213,-0.612252043541869
42.0,36.0,6.0,5.0,3.0,2.9,5.0,4.0,8.0,2.0,4.0,13.0,0.0,Bachelor,True,33.0,5.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,20.0,40.0,32.0,5.3804898284393605,0.17156243964429446,0.27233475424189085,-1.3509065748232483
58.0,27.0,5.0,4.0,1.0,1.1,5.0,1.0,7.3,2.0,1.0,5.0,0.0,Bachelor,True,22.5,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.0,36.5,7.3,0.4776761542479213,-2.2516617918017254,0.5019733296318781,-1.2577515895305926
63.0,33.0,11.0,1.0,2.0,1.7,2.0,1.0,7.4,7.0,3.0,17.0,2.0,Bachelor,True,45.5,5.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2.0,14.8,7.4,-1.4132858254659946,0.08339032308019748,-0.15892168334415585,-0.9409216520064694
79.0,25.0,3.0,2.0,1.0,1.6,5.0,1.0,7.4,24.0,1.0,8.0,0.0,Bachelor,False,21.5,5.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.0,37.0,7.4,0.5007353796486079,-2.265896157094543,-0.7417586910362965,1.043564483470718
86.0,39.0,16.0,1.0,4.0,1.6,3.0,1.0,6.6,22.0,5.0,22.0,6.0,Bachelor,True,48.0,5.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3.0,19.799999999999997,6.6,-1.0063296194458673,-0.5427081173501755,-0.1338304007160139,1.061729941843867
