EmpID,Gender,Age,MaritalStatus,JobLevel,Experience,Dept,EmpType,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteMode,CommuteDistance,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction
2993.0,Female,24.0,Single,Mid,2.0,Marketing,Full-Time,4.0,3.0,1.4,4.0,1.0,6.8,Walk,,0.0,11.0,0.0,Bachelor,False,31.0,5.0
3003.0,Male,27.0,Single,Junior,5.0,IT,Full-Time,4.0,3.0,2.5,3.0,1.0,7.6,Public Transport,28.0,1.0,5.0,0.0,,True,22.5,5.0
3004.0,Male,46.0,Married,Senior,21.0,Legal,Part-Time,3.0,4.0,0.1,5.0,1.0,6.6,Motorbike,5.0,8.0,20.0,6.0,Bachelor,False,50.5,5.0
3007.0,Female,31.0,Married,Mid,9.0,Finance,Full-Time,4.0,3.0,2.3,1.0,2.0,5.2,Car,5.0,3.0,11.0,0.0,Bachelor,True,34.5,5.0
3010.0,Female,26.0,Single,Mid,4.0,Operations,Contract,5.0,2.0,2.4,2.0,3.0,6.5,Car,16.0,1.0,13.0,0.0,Bachelor,False,32.0,5.0
3011.0,Female,29.0,Single,Junior,7.0,HR,Part-Time,1.0,5.0,1.0,1.0,1.0,5.3,Car,17.0,2.0,8.0,0.0,Bachelor,False,23.5,5.0
3019.0,Male,28.0,Single,Junior,6.0,Customer Service,Part-Time,3.0,,1.5,4.0,1.0,8.6,Motorbike,22.0,2.0,7.0,0.0,Bachelor,True,23.0,5.0
3020.0,Female,23.0,Single,Intern/Fresher,1.0,Legal,Full-Time,2.0,4.0,1.0,2.0,2.0,6.3,Motorbike,12.0,0.0,24.0,0.0,Bachelor,False,10.5,5.0
3021.0,Male,26.0,Single,Mid,4.0,Sales,Full-Time,3.0,2.0,2.7,3.0,2.0,7.9,Public Transport,16.0,1.0,14.0,0.0,Bachelor,False,32.0,5.0
3023.0,Female,26.0,Single,Mid,3.0,IT,Contract,4.0,3.0,2.1,1.0,1.0,8.8,Car,13.0,1.0,10.0,0.0,Bachelor,True,31.5,5.0
40.0,Male,26.0,Single,Junior,4.0,IT,Part-Time,3.0,2.0,1.0,3.0,2.0,7.1,Bike,8.0,1.0,7.0,0.0,Bachelor,True,22.0,5.0
42.0,Other,36.0,Single,Mid,6.0,Finance,Full-Time,5.0,3.0,2.9,5.0,4.0,8.0,Public Transport,,4.0,13.0,0.0,Bachelor,True,33.0,5.0
58.0,Male,27.0,Single,Junior,5.0,Sales,Part-Time,4.0,1.0,1.1,5.0,1.0,7.3,Bike,2.0,1.0,5.0,0.0,Bachelor,True,22.5,5.0
63.0,Other,33.0,Single,Senior,11.0,IT,Full-Time,1.0,2.0,1.7,2.0,1.0,7.4,Car,7.0,3.0,17.0,2.0,,True,45.5,5.0
79.0,Male,25.0,Single,Junior,3.0,Finance,Full-Time,2.0,1.0,1.6,5.0,1.0,7.4,Public Transport,24.0,1.0,8.0,0.0,Bachelor,False,21.5,5.0
86.0,Male,39.0,Married,Senior,16.0,IT,Full-Time,1.0,4.0,1.6,3.0,1.0,6.6,Public Transport,22.0,5.0,22.0,6.0,Bachelor,True,48.0,5.0
89.0,Male,38.0,Single,Mid,8.0,IT,Full-Time,1.0,3.0,2.1,3.0,2.0,8.4,Motorbike,4.0,5.0,10.0,0.0,Bachelor,True,34.0,5.0
91.0,Male,31.0,Single,Mid,9.0,IT,Full-Time,,2.0,1.8,4.0,1.0,7.4,Bike,3.0,3.0,15.0,0.0,Bachelor,True,34.5,5.0
102.0,Female,28.0,Single,Mid,6.0,,Full-Time,3.0,2.0,1.7,5.0,1.0,6.8,Motorbike,11.0,2.0,15.0,0.0,Bachelor,False,33.0,5.0
113.0,Female,31.0,Married,Mid,9.0,HR,Full-Time,1.0,2.0,2.8,4.0,1.0,4.0,Car,12.0,3.0,13.0,0.0,Bachelor,True,34.5,5.0
121.0,Male,25.0,Single,Junior,3.0,Operations,Part-Time,1.0,1.0,1.7,5.0,3.0,7.2,Bike,10.0,1.0,10.0,0.0,Bachelor,False,21.5,5.0
126.0,Male,44.0,Married,Mid,16.0,Customer Service,Full-Time,4.0,1.0,2.7,1.0,3.0,6.5,Car,18.0,7.0,14.0,0.0,Bachelor,True,38.0,5.0
139.0,Other,32.0,Single,Mid,10.0,HR,Part-Time,2.0,1.0,1.7,3.0,2.0,7.3,Motorbike,19.0,3.0,12.0,0.0,Bachelor,False,35.0,5.0
140.0,Female,41.0,Married,Mid,19.0,HR,Full-Time,1.0,3.0,0.3,5.0,4.0,7.5,Bike,4.0,6.0,10.0,,Bachelor,False,39.5,5.0
152.0,Male,22.0,Single,Intern/Fresher,0.0,IT,Full-Time,2.0,4.0,1.4,5.0,2.0,7.7,Public Transport,5.0,0.0,23.0,0.0,Bachelor,True,10.0,
167.0,Male,39.0,Married,Mid,17.0,Legal,Full-Time,1.0,2.0,2.6,4.0,1.0,6.6,Walk,1.0,5.0,13.0,0.0,Bachelor,False,38.5,5.0
168.0,Male,26.0,Single,Mid,4.0,IT,Full-Time,2.0,4.0,1.0,4.0,1.0,4.7,Public Transport,8.0,1.0,13.0,0.0,Bachelor,True,32.0,5.0
193.0,Female,27.0,Single,Mid,5.0,HR,Full-Time,2.0,1.0,2.8,5.0,1.0,5.5,Public Transport,17.0,1.0,12.0,0.0,Bachelor,False,32.5,5.0
203.0,Male,25.0,Single,Junior,3.0,IT,Full-Time,2.0,3.0,1.2,4.0,2.0,8.7,Car,6.0,1.0,9.0,0.0,Bachelor,True,21.5,5.0
215.0,Male,23.0,Single,Intern/Fresher,1.0,IT,Full-Time,4.0,4.0,2.1,4.0,3.0,6.0,Car,6.0,0.0,29.0,0.0,Bachelor,True,10.5,5.0
220.0,Female,29.0,Married,Junior,7.0,Finance,Contract,2.0,1.0,2.9,5.0,1.0,6.7,Public Transport,15.0,2.0,7.0,0.0,Bachelor,False,23.5,5.0
229.0,,24.0,Single,Junior,2.0,Operations,Full-Time,2.0,1.0,1.5,3.0,3.0,6.0,Car,13.0,0.0,5.0,0.0,Bachelor,False,21.0,5.0
234.0,Female,25.0,Single,Junior,3.0,Operations,Full-Time,2.0,1.0,0.8,5.0,1.0,7.6,Car,5.0,1.0,10.0,0.0,Bachelor,False,21.5,5.0
238.0,Female,37.0,Divorced,Mid,15.0,,Full-Time,1.0,2.0,1.6,4.0,2.0,6.2,Car,8.0,5.0,11.0,0.0,Bachelor,False,37.5,5.0
2565.0,,40.0,Married,Mid,3.0,Sales,Full-Time,5.0,,1.4,1.0,1.0,6.2,Public Transport,29.0,6.0,15.0,0.0,Bachelor,False,31.5,4.0
2693.0,Male,24.0,Single,Junior,2.0,IT,Part-Time,5.0,5.0,1.3,2.0,1.0,7.2,Car,7.0,0.0,9.0,0.0,Bachelor,True,21.0,4.0
,Female,39.0,Divorced,Senior,17.0,IT,Full-Time,5.0,5.0,1.3,1.0,1.0,7.3,Public Transport,18.0,5.0,19.0,6.0,Bachelor,True,48.5,4.0
2751.0,Male,23.0,Single,Junior,1.0,IT,Full-Time,5.0,5.0,1.7,1.0,1.0,6.5,Public Transport,8.0,0.0,8.0,,Bachelor,False,20.5,4.0
2907.0,Male,31.0,Married,Mid,8.0,Marketing,Full-Time,5.0,3.0,3.4,1.0,3.0,8.8,Bike,6.0,3.0,14.0,0.0,Bachelor,False,34.0,4.0
2911.0,Male,26.0,Married,Junior,4.0,Legal,Full-Time,4.0,5.0,1.4,1.0,1.0,6.0,Public Transport,25.0,1.0,,0.0,Bachelor,False,22.0,4.0
2951.0,Female,27.0,Single,Mid,5.0,Finance,Contract,5.0,5.0,1.1,1.0,1.0,7.9,Public Transport,26.0,1.0,12.0,0.0,Bachelor,False,32.5,4.0
2974.0,Female,48.0,Single,Senior,24.0,Legal,Full-Time,3.0,5.0,1.9,1.0,1.0,6.3,Walk,1.0,8.0,19.0,6.0,Bachelor,False,52.0,4.0
2999.0,Female,30.0,Married,Mid,3.0,Operations,Part-Time,2.0,5.0,1.5,1.0,1.0,7.3,Car,26.0,2.0,12.0,0.0,Bachelor,False,31.5,4.0
3013.0,Male,40.0,Single,Mid,12.0,Operations,Part-Time,5.0,4.0,2.2,2.0,1.0,6.5,Public Transport,7.0,6.0,10.0,0.0,Bachelor,False,36.0,4.0
3014.0,Female,43.0,Married,Mid,7.0,Sales,Part-Time,5.0,5.0,2.4,3.0,1.0,6.3,Car,15.0,7.0,15.0,0.0,Bachelor,False,33.5,4.0
3016.0,Female,38.0,Single,Senior,16.0,Sales,Full-Time,4.0,4.0,3.1,1.0,1.0,7.9,Public Transport,14.0,5.0,21.0,3.0,Bachelor,False,48.0,4.0
27.0,Female,32.0,Married,Mid,10.0,Operations,Full-Time,1.0,2.0,2.0,3.0,3.0,,Public Transport,23.0,3.0,13.0,0.0,Bachelor,False,35.0,4.0
43.0,Other,37.0,Single,Senior,1.0,IT,Part-Time,2.0,5.0,1.1,5.0,4.0,8.3,Walk,2.0,5.0,20.0,5.0,Bachelor,True,40.5,4.0
2.0,Female,32.0,Single,Senior,10.0,HR,Full-Time,5.0,5.0,3.5,4.0,2.0,6.7,Motorbike,13.0,3.0,16.0,5.0,Bachelor,False,45.0,4.0
9.0,Female,42.0,Married,Mid,20.0,Finance,Full-Time,4.0,,1.8,5.0,2.0,7.6,Car,5.0,6.0,13.0,0.0,Bachelor,False,40.0,4.0
10.0,Female,29.0,Single,Junior,7.0,Finance,Full-Time,4.0,5.0,1.1,2.0,2.0,6.1,Public Transport,15.0,2.0,10.0,0.0,Bachelor,False,23.5,4.0
12.0,Male,36.0,Married,Senior,10.0,Marketing,Full-Time,4.0,3.0,1.7,1.0,1.0,7.0,Public Transport,17.0,4.0,16.0,3.0,Bachelor,False,45.0,4.0
16.0,Male,39.0,Married,Senior,17.0,Marketing,Full-Time,3.0,2.0,2.2,1.0,3.0,7.5,Public Transport,29.0,5.0,18.0,9.0,Bachelor,True,48.5,4.0
17.0,Male,36.0,Divorced,Mid,14.0,IT,Full-Time,4.0,5.0,1.3,4.0,1.0,5.9,Motorbike,8.0,4.0,14.0,0.0,Bachelor,True,37.0,4.0
19.0,Male,29.0,Single,Junior,7.0,IT,Part-Time,5.0,1.0,2.0,1.0,2.0,6.9,Walk,2.0,2.0,6.0,0.0,Bachelor,True,23.5,4.0
30.0,Male,26.0,,Junior,1.0,Finance,Contract,5.0,2.0,2.4,3.0,1.0,6.9,Motorbike,14.0,1.0,8.0,0.0,Bachelor,True,20.5,4.0
34.0,Other,42.0,Single,Senior,9.0,Finance,Full-Time,2.0,3.0,2.3,1.0,1.0,7.6,Public Transport,20.0,6.0,20.0,8.0,Bachelor,False,44.5,4.0
37.0,Male,38.0,Single,Senior,16.0,Finance,Full-Time,3.0,2.0,2.0,1.0,1.0,6.5,Public Transport,29.0,5.0,18.0,3.0,Bachelor,True,48.0,4.0
41.0,Male,32.0,Single,Mid,9.0,IT,Part-Time,5.0,2.0,4.1,1.0,1.0,7.6,Bike,8.0,3.0,15.0,0.0,Bachelor,True,34.5,4.0
48.0,Male,24.0,Single,Mid,2.0,IT,Full-Time,5.0,1.0,1.7,2.0,1.0,6.4,Car,23.0,0.0,11.0,0.0,Bachelor,True,31.0,4.0
55.0,Female,24.0,Single,Mid,2.0,Marketing,Full-Time,4.0,3.0,2.9,5.0,1.0,8.8,Public Transport,29.0,0.0,13.0,0.0,Bachelor,False,31.0,5.0
56.0,Female,29.0,Single,Mid,7.0,Finance,Full-Time,5.0,1.0,0.8,4.0,1.0,7.2,Car,6.0,2.0,15.0,0.0,Bachelor,False,33.5,5.0
67.0,Male,28.0,Single,Junior,6.0,Finance,Full-Time,3.0,5.0,1.5,4.0,1.0,7.8,Bike,5.0,2.0,7.0,0.0,Bachelor,False,23.0,5.0
78.0,Other,22.0,Single,Intern/Fresher,0.0,Customer Service,Part-Time,4.0,1.0,2.7,4.0,1.0,6.6,Public Transport,26.0,0.0,23.0,0.0,Bachelor,False,10.0,5.0
80.0,Male,35.0,Single,Senior,13.0,Customer Service,Part-Time,2.0,3.0,2.2,3.0,2.0,8.6,Motorbike,13.0,4.0,15.0,8.0,Bachelor,True,46.5,5.0
81.0,Other,28.0,Single,Junior,6.0,Legal,Full-Time,5.0,5.0,3.9,5.0,1.0,6.2,Car,12.0,2.0,8.0,0.0,Bachelor,False,23.0,5.0
82.0,Female,27.0,Married,Junior,5.0,IT,Full-Time,4.0,3.0,1.5,2.0,5.0,7.5,Car,5.0,1.0,7.0,0.0,,False,22.5,5.0
84.0,Female,29.0,Single,Junior,7.0,Customer Service,Full-Time,3.0,4.0,1.8,3.0,1.0,8.7,Walk,1.0,2.0,7.0,0.0,Bachelor,False,23.5,5.0
88.0,Male,33.0,Single,Senior,11.0,Finance,Part-Time,3.0,3.0,3.3,3.0,2.0,7.2,Public Transport,13.0,3.0,21.0,8.0,Bachelor,False,45.5,5.0
90.0,Male,58.0,Married,Senior,24.0,Finance,Full-Time,4.0,1.0,2.7,3.0,3.0,7.0,Public Transport,24.0,12.0,18.0,4.0,Bachelor,False,52.0,5.0
92.0,Male,25.0,Married,Junior,3.0,Operations,Full-Time,4.0,4.0,1.8,1.0,2.0,5.3,Car,5.0,1.0,10.0,0.0,Bachelor,False,21.5,5.0
93.0,Female,22.0,Single,Junior,0.0,Finance,Part-Time,3.0,4.0,1.6,1.0,1.0,5.8,Car,5.0,0.0,8.0,0.0,Bachelor,False,20.0,5.0
96.0,Male,22.0,Single,Intern/Fresher,0.0,Finance,Part-Time,3.0,5.0,1.5,3.0,3.0,6.2,Motorbike,20.0,0.0,26.0,0.0,Bachelor,,10.0,5.0
97.0,Male,38.0,Married,Mid,16.0,IT,Full-Time,4.0,3.0,2.6,1.0,1.0,7.3,Walk,2.0,5.0,10.0,0.0,Bachelor,True,38.0,5.0
100.0,Female,24.0,Single,Mid,2.0,IT,Full-Time,5.0,5.0,2.0,3.0,1.0,6.8,Walk,1.0,0.0,13.0,0.0,Bachelor,True,31.0,5.0
110.0,Female,27.0,Single,Junior,5.0,Customer Service,Full-Time,3.0,4.0,1.4,5.0,1.0,8.1,Public Transport,21.0,1.0,7.0,0.0,Bachelor,True,22.5,5.0
111.0,Other,31.0,Single,Senior,5.0,IT,Part-Time,3.0,5.0,3.2,4.0,2.0,8.0,Public Transport,13.0,3.0,16.0,9.0,Bachelor,True,42.5,5.0
112.0,Female,25.0,Married,Junior,3.0,HR,Full-Time,4.0,5.0,2.2,1.0,2.0,5.9,Public Transport,19.0,1.0,10.0,0.0,Bachelor,False,21.5,5.0
117.0,Male,34.0,Married,Mid,12.0,IT,Full-Time,4.0,5.0,2.6,4.0,1.0,6.3,Car,6.0,4.0,13.0,0.0,Bachelor,True,36.0,5.0
120.0,,36.0,Married,Mid,10.0,IT,Full-Time,1.0,2.0,2.1,2.0,1.0,6.7,Bike,1.0,4.0,11.0,0.0,Bachelor,False,35.0,5.0
133.0,Female,23.0,Single,Junior,1.0,Legal,Full-Time,3.0,5.0,1.0,3.0,1.0,7.0,Public Transport,20.0,0.0,7.0,0.0,Bachelor,False,20.5,5.0
134.0,Male,30.0,Married,Mid,6.0,Operations,Full-Time,4.0,4.0,0.4,1.0,1.0,4.6,Public Transport,10.0,2.0,15.0,0.0,Bachelor,False,33.0,5.0
135.0,Male,37.0,Married,Mid,15.0,Operations,Full-Time,5.0,2.0,2.6,4.0,2.0,8.5,Bike,8.0,5.0,13.0,0.0,Bachelor,False,37.5,5.0
137.0,Male,23.0,Single,Intern/Fresher,1.0,Operations,Full-Time,3.0,5.0,0.8,3.0,5.0,8.0,Car,8.0,0.0,24.0,0.0,Bachelor,False,10.5,5.0
138.0,Male,28.0,Single,Junior,4.0,IT,Full-Time,5.0,4.0,0.8,2.0,1.0,7.4,Walk,2.0,2.0,8.0,0.0,Bachelor,True,22.0,5.0
148.0,Female,36.0,Single,Mid,4.0,Marketing,Contract,3.0,3.0,3.1,4.0,2.0,8.5,Car,14.0,4.0,12.0,0.0,Bachelor,True,32.0,5.0
149.0,Female,25.0,Single,Junior,3.0,Legal,Full-Time,3.0,2.0,2.8,3.0,1.0,6.5,Car,22.0,1.0,5.0,0.0,Bachelor,False,21.5,5.0
153.0,Female,23.0,Single,Intern/Fresher,1.0,Marketing,Full-Time,5.0,4.0,1.8,4.0,1.0,6.4,Public Transport,27.0,0.0,21.0,0.0,Bachelor,False,10.5,5.0
158.0,Female,36.0,Married,Senior,4.0,HR,Full-Time,1.0,5.0,0.6,2.0,2.0,6.1,Bike,3.0,4.0,25.0,2.0,Bachelor,False,42.0,5.0
161.0,Male,27.0,Single,Junior,5.0,Finance,Part-Time,4.0,4.0,0.4,3.0,1.0,5.0,Car,19.0,1.0,6.0,0.0,Bachelor,False,22.5,5.0
162.0,Male,33.0,Married,Mid,11.0,IT,Part-Time,4.0,3.0,2.3,5.0,3.0,9.5,Public Transport,11.0,3.0,10.0,0.0,Bachelor,True,35.5,5.0
165.0,Other,23.0,Single,Intern/Fresher,1.0,Operations,Full-Time,4.0,5.0,1.0,1.0,2.0,5.4,Bike,2.0,0.0,23.0,0.0,Bachelor,False,10.5,5.0
176.0,Female,37.0,Married,Mid,5.0,Operations,Contract,4.0,2.0,1.3,2.0,1.0,7.4,Car,6.0,5.0,13.0,0.0,Bachelor,False,32.5,5.0
177.0,Male,32.0,Single,Mid,1.0,Operations,Full-Time,4.0,1.0,1.6,1.0,1.0,6.8,Car,13.0,3.0,10.0,0.0,Bachelor,False,30.5,5.0
181.0,Male,24.0,Married,Junior,2.0,IT,Part-Time,3.0,4.0,1.0,4.0,2.0,5.9,Public Transport,29.0,0.0,9.0,0.0,Bachelor,False,21.0,5.0
182.0,Female,27.0,Single,Junior,5.0,Finance,Part-Time,5.0,3.0,2.9,3.0,5.0,8.7,Public Transport,27.0,1.0,5.0,0.0,Bachelor,True,22.5,5.0
188.0,Male,29.0,Single,Senior,4.0,Operations,Full-Time,1.0,4.0,1.3,2.0,3.0,8.3,Car,28.0,2.0,15.0,4.0,Bachelor,False,42.0,5.0
191.0,Male,28.0,Single,Senior,1.0,IT,Full-Time,5.0,4.0,2.1,1.0,4.0,8.2,Public Transport,27.0,2.0,24.0,2.0,Bachelor,True,40.5,5.0
194.0,Female,28.0,Married,Junior,1.0,Sales,Full-Time,3.0,3.0,3.1,2.0,1.0,6.8,Car,22.0,2.0,7.0,0.0,Bachelor,False,20.5,5.0
196.0,Female,38.0,Married,Mid,16.0,Sales,Contract,4.0,1.0,2.5,4.0,1.0,7.4,Motorbike,13.0,5.0,15.0,0.0,Bachelor,False,38.0,5.0
197.0,Female,24.0,Married,Junior,2.0,Finance,Full-Time,5.0,5.0,3.2,5.0,2.0,7.2,Public Transport,29.0,0.0,5.0,0.0,Bachelor,False,21.0,5.0
202.0,Other,25.0,Single,Junior,3.0,IT,Full-Time,5.0,3.0,0.8,5.0,3.0,8.0,Car,13.0,1.0,10.0,0.0,Bachelor,True,21.5,5.0
207.0,Male,40.0,Single,Senior,10.0,IT,Full-Time,4.0,5.0,1.3,4.0,1.0,7.0,Car,7.0,6.0,22.0,7.0,Bachelor,True,45.0,4.0
208.0,Male,40.0,Divorced,Senior,7.0,Sales,Full-Time,2.0,5.0,0.7,3.0,1.0,7.7,Car,5.0,6.0,15.0,3.0,Bachelor,True,43.5,4.0
212.0,Male,30.0,Married,Mid,8.0,IT,Contract,1.0,3.0,2.4,1.0,1.0,7.1,Car,25.0,2.0,11.0,0.0,Bachelor,True,34.0,4.0
213.0,Male,23.0,Single,Junior,1.0,Finance,Full-Time,5.0,3.0,1.6,3.0,1.0,7.3,Public Transport,29.0,0.0,6.0,0.0,Bachelor,False,20.5,4.0
223.0,Other,24.0,Single,Mid,2.0,Operations,Part-Time,2.0,1.0,0.8,1.0,1.0,6.4,Walk,1.0,0.0,15.0,0.0,Bachelor,False,31.0,4.0
232.0,Female,22.0,Single,Intern/Fresher,0.0,IT,Full-Time,5.0,5.0,2.5,,1.0,7.6,Public Transport,12.0,0.0,,0.0,Bachelor,True,10.0,4.0
237.0,Female,24.0,Single,Junior,2.0,Legal,Contract,4.0,4.0,0.9,2.0,1.0,4.9,Motorbike,3.0,0.0,8.0,0.0,Bachelor,False,21.0,4.0
239.0,Female,24.0,Single,Junior,2.0,Customer Service,Full-Time,1.0,3.0,3.2,1.0,1.0,7.2,Motorbike,10.0,0.0,7.0,0.0,Bachelor,False,21.0,4.0
241.0,Female,34.0,Married,Senior,3.0,Marketing,Full-Time,3.0,1.0,2.8,4.0,1.0,7.1,Walk,2.0,4.0,16.0,2.0,Bachelor,False,41.5,4.0
242.0,Female,38.0,Married,Mid,16.0,Operations,Full-Time,2.0,3.0,1.0,2.0,1.0,5.9,Car,16.0,5.0,10.0,0.0,Bachelor,False,38.0,4.0
246.0,Male,48.0,Married,Senior,3.0,IT,Full-Time,3.0,5.0,2.5,5.0,3.0,7.8,Motorbike,7.0,8.0,22.0,1.0,Bachelor,False,41.5,4.0
250.0,Female,27.0,Single,Junior,3.0,Finance,Full-Time,,1.0,2.6,2.0,1.0,6.6,Car,16.0,1.0,7.0,0.0,Bachelor,False,21.5,
266.0,Male,22.0,Single,Intern/Fresher,0.0,Legal,Full-Time,5.0,1.0,0.4,1.0,3.0,6.7,Public Transport,22.0,0.0,26.0,0.0,Bachelor,False,10.0,4.0
268.0,Male,29.0,Single,Junior,7.0,Operations,Full-Time,2.0,2.0,0.0,2.0,1.0,7.0,Walk,1.0,2.0,10.0,0.0,Bachelor,False,23.5,4.0
269.0,Female,47.0,Single,Mid,19.0,Finance,Part-Time,5.0,3.0,3.0,1.0,2.0,6.9,Public Transport,24.0,8.0,10.0,0.0,Bachelor,False,39.5,4.0
275.0,Male,26.0,Single,Junior,4.0,Finance,Full-Time,4.0,5.0,3.2,4.0,1.0,6.7,Car,26.0,,7.0,0.0,Bachelor,False,22.0,4.0
278.0,Male,46.0,Married,Mid,24.0,Legal,Full-Time,1.0,4.0,1.4,2.0,1.0,8.1,Car,22.0,8.0,15.0,0.0,Bachelor,False,42.0,4.0
283.0,Male,24.0,Single,Senior,2.0,Finance,Contract,2.0,5.0,1.1,4.0,1.0,6.2,Car,26.0,0.0,19.0,1.0,Bachelor,False,41.0,4.0
285.0,Female,28.0,Single,Junior,6.0,Customer Service,Full-Time,2.0,1.0,1.6,3.0,1.0,7.4,Car,,2.0,10.0,0.0,Bachelor,False,23.0,4.0
288.0,Male,36.0,Married,Mid,14.0,Finance,Full-Time,4.0,4.0,2.6,4.0,1.0,7.3,Walk,1.0,4.0,11.0,0.0,Bachelor,False,37.0,4.0
289.0,Other,22.0,Single,Intern/Fresher,0.0,Finance,Full-Time,4.0,1.0,3.6,1.0,1.0,7.4,Bike,6.0,0.0,27.0,0.0,Bachelor,True,10.0,4.0
291.0,Female,,Married,Mid,12.0,Marketing,,4.0,2.0,2.1,4.0,3.0,8.7,Car,17.0,4.0,13.0,0.0,Bachelor,False,36.0,4.0
293.0,Other,37.0,Single,Mid,14.0,HR,Full-Time,4.0,4.0,1.6,2.0,5.0,6.5,Car,9.0,5.0,14.0,0.0,Bachelor,False,37.0,4.0
295.0,Male,22.0,Single,Intern/Fresher,0.0,IT,Full-Time,5.0,5.0,3.0,2.0,4.0,7.6,Car,7.0,0.0,23.0,0.0,Bachelor,False,10.0,4.0
298.0,Male,33.0,Divorced,Mid,11.0,IT,Full-Time,5.0,3.0,3.6,4.0,1.0,7.1,Car,28.0,3.0,14.0,0.0,Bachelor,True,35.5,4.0
299.0,Male,25.0,Single,Junior,3.0,Customer Service,Contract,3.0,5.0,1.0,2.0,1.0,7.5,Public Transport,13.0,1.0,10.0,0.0,Bachelor,True,21.5,4.0
304.0,Male,40.0,Married,Mid,10.0,IT,Part-Time,1.0,5.0,2.8,2.0,1.0,6.0,Walk,2.0,6.0,13.0,0.0,Bachelor,True,35.0,4.0
305.0,Male,35.0,Married,Mid,2.0,Legal,Full-Time,1.0,2.0,1.2,1.0,1.0,7.2,Public Transport,9.0,4.0,10.0,0.0,Bachelor,False,31.0,4.0
307.0,Male,28.0,Single,Junior,6.0,Legal,Part-Time,4.0,2.0,1.3,5.0,1.0,,Car,11.0,2.0,8.0,0.0,Bachelor,False,23.0,4.0
308.0,Female,24.0,Single,Junior,2.0,Legal,Contract,2.0,3.0,0.7,1.0,1.0,8.2,Bike,4.0,0.0,6.0,0.0,Bachelor,False,21.0,4.0
324.0,Male,40.0,Married,Senior,10.0,IT,Contract,4.0,4.0,1.1,1.0,3.0,8.1,Car,14.0,6.0,19.0,5.0,Bachelor,True,45.0,4.0
328.0,Other,26.0,Single,Junior,4.0,Finance,Full-Time,4.0,2.0,2.6,3.0,1.0,6.3,Public Transport,11.0,1.0,5.0,0.0,Bachelor,False,22.0,4.0
335.0,Male,,Single,Senior,22.0,IT,Contract,1.0,4.0,2.4,1.0,1.0,7.6,Car,11.0,9.0,22.0,7.0,Bachelor,False,51.0,4.0
337.0,Other,25.0,Single,Mid,3.0,Marketing,Full-Time,1.0,5.0,0.7,1.0,1.0,7.5,Car,28.0,1.0,10.0,0.0,Bachelor,True,31.5,4.0
340.0,Other,23.0,Single,Junior,1.0,Finance,Contract,5.0,4.0,1.4,4.0,3.0,5.0,Walk,2.0,0.0,10.0,0.0,Bachelor,False,20.5,4.0
341.0,Female,29.0,Single,Junior,7.0,Customer Service,Full-Time,3.0,5.0,1.3,3.0,2.0,6.3,Bike,7.0,2.0,10.0,0.0,Bachelor,False,23.5,4.0
345.0,Female,43.0,Divorced,Mid,15.0,HR,Part-Time,4.0,1.0,2.9,2.0,2.0,7.1,Public Transport,16.0,7.0,12.0,0.0,Bachelor,False,37.5,4.0
346.0,Female,38.0,Married,Senior,14.0,IT,Full-Time,2.0,4.0,2.5,1.0,1.0,8.1,Motorbike,17.0,5.0,19.0,7.0,Bachelor,True,47.0,4.0
347.0,Male,25.0,,Mid,3.0,Legal,Full-Time,5.0,5.0,1.8,5.0,2.0,7.5,Car,26.0,1.0,15.0,0.0,Bachelor,True,31.5,4.0
350.0,Male,40.0,Married,Mid,9.0,Marketing,Part-Time,4.0,2.0,1.1,1.0,2.0,7.4,Bike,10.0,6.0,11.0,0.0,Bachelor,False,34.5,4.0
352.0,Female,23.0,Single,Intern/Fresher,1.0,Sales,Contract,5.0,2.0,0.2,4.0,2.0,5.4,Motorbike,19.0,0.0,29.0,0.0,Bachelor,False,10.5,4.0
356.0,Female,29.0,Single,Junior,7.0,Customer Service,Part-Time,1.0,5.0,1.1,1.0,1.0,7.3,Bike,10.0,2.0,8.0,0.0,Bachelor,False,23.5,4.0
361.0,Other,35.0,Single,Mid,13.0,IT,Full-Time,3.0,4.0,1.6,2.0,3.0,8.3,Car,6.0,4.0,14.0,0.0,Bachelor,True,36.5,4.0
363.0,Male,26.0,Single,Mid,3.0,Sales,Full-Time,3.0,2.0,2.1,3.0,2.0,6.6,Car,16.0,1.0,12.0,0.0,Bachelor,False,31.5,4.0
364.0,Other,26.0,Single,Mid,4.0,Sales,Part-Time,1.0,5.0,2.1,1.0,1.0,6.2,Car,27.0,1.0,11.0,0.0,Bachelor,True,32.0,4.0
370.0,Male,27.0,Single,Mid,5.0,Operations,Full-Time,5.0,1.0,0.0,1.0,2.0,8.7,Car,14.0,1.0,14.0,0.0,Bachelor,False,32.5,4.0
374.0,Other,22.0,Single,Junior,0.0,Sales,Full-Time,4.0,5.0,0.7,3.0,3.0,7.8,Public Transport,24.0,0.0,6.0,0.0,Bachelor,False,20.0,4.0
376.0,Female,38.0,Married,Senior,16.0,HR,Part-Time,1.0,2.0,3.2,2.0,1.0,8.1,Walk,1.0,5.0,16.0,3.0,Bachelor,False,48.0,4.0
